Transaction_Amount,Hour,DayOfWeek,Is_Weekend,Location_Rijeka,Location_Zagreb,Location_Split,Location_Osijek,Location_Dubrovnik,Location_Foreign,Merchant_Category_Food,Merchant_Category_Coffee,Merchant_Category_Groceries,Merchant_Category_Electronics,Merchant_Category_Clothing,Merchant_Category_Travel,Merchant_Category_Health,Merchant_Category_Entertainment,is_fraud
58.38,22,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35.49,12,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4.3,23,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24.82,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1267.5,22,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
34.85,18,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
265.68,11,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23.21,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
111.54,18,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
52.65,21,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
28.93,11,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761.12,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
14.03,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
298.31,9,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
89.35,15,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
64.27,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
79.02,21,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15.36,21,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
14.24,23,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17.5,22,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1147.58,1,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1.9,18,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
71.46,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.0,18,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
29.54,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53.42,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
43.57,8,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
159.83,17,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18.74,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117.08,9,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
171.69,15,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
201.23,21,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
221.67,21,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65.13,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
30.25,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
28.9,9,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14.5,11,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.55,12,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2189.11,22,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10.04,18,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21.96,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.33,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
38.29,16,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.4,23,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
136.19,6,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4.03,9,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9.45,18,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
286.52,10,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57.01,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
11.46,23,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59.83,11,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
46.73,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
18.09,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99.48,9,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26.49,13,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48.87,15,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
54.9,16,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3.09,10,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.46,18,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.78,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23.58,17,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21.84,12,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
235.91,0,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
97.48,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
53.65,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
26.53,13,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
59.78,13,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
197.66,13,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139.42,23,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6.97,21,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
150.67,19,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
38.75,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1352.85,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
27.18,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
29.36,17,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
22.5,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
77.2,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.43,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
72.5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
241.88,4,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
73.72,16,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
22.92,17,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
48.62,12,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39.55,17,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
145.57,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
23.78,22,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.68,22,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
517.52,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4.39,23,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
34.55,21,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
24.38,16,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4743.57,19,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
652.27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
19.03,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
32.45,17,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
243.24,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
15.71,20,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
72.48,16,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
19.26,23,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.76,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6.41,10,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
163.42,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
175.64,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20.1,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
8.87,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
91.42,18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15.29,10,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
50.28,16,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.97,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21.91,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
681.67,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
162.91,20,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
133.05,15,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
228.91,14,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
194.87,18,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
26.72,8,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
28.23,8,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
25.51,21,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
156.47,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
703.25,4,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
67.96,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
7.0,16,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24.56,6,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21.59,13,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.97,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70.56,8,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
698.02,16,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9.46,7,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
34.03,11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
23.41,23,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32.82,22,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.07,20,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.12,16,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19.07,11,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.77,18,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
94.56,21,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15.8,13,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.73,11,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5.38,11,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5.56,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102.35,12,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.17,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
12.3,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.84,12,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
45.05,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3.35,14,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20.1,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14.59,21,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
69.86,16,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.13,8,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33.75,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31.18,7,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
45.73,16,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
7.96,23,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
106.45,22,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
14.55,12,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
75.87,9,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2.24,8,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44.19,6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
44.78,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.48,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.46,21,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
895.38,1,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
165.17,10,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.54,16,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
83.05,20,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
279.81,23,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3.0,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
74.08,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
154.63,21,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4.76,10,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.58,12,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
47.26,12,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
767.05,0,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
63.53,21,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39.75,19,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32.2,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
305.78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4.74,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4.08,19,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
871.11,10,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
37.5,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32.47,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.3,15,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.89,22,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.85,16,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1624.03,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
21.98,23,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.08,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
97.59,19,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.02,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.0,21,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.91,23,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
72.98,21,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1.96,22,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186.82,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
98.43,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126.81,11,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
58.16,16,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34.37,23,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
704.26,15,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
19.59,11,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
188.51,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
69.7,15,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
20.16,23,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15.5,13,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.87,7,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
246.8,15,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15.63,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3.76,6,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1938.73,1,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
144.53,0,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
87.72,23,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.79,16,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
744.27,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
93.13,14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25.42,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
70.05,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3.16,13,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
16.13,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
154.56,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
28.5,23,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
12.48,21,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
264.14,23,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18.42,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
161.76,18,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.34,15,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
83.15,15,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
290.57,21,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
17.03,11,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
34.82,23,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
34.84,17,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3.25,21,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
28.47,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137.55,14,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
16.16,11,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
578.15,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
21.53,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21.25,22,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
200.17,20,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.27,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.23,9,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81.01,23,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
32.78,22,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
161.12,6,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
133.38,11,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20.4,20,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
119.76,8,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2.21,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
513.15,4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
3.06,22,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
79.46,19,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
57.0,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1321.99,4,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
36.51,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
47.25,23,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
45.28,6,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
38.6,22,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13.42,13,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
71.5,8,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
43.08,11,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2.63,14,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.64,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
38.54,14,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114.66,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
180.83,9,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
27.56,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34.12,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
174.13,18,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2806.28,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4.01,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
103.27,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
302.39,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
14.66,20,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15.96,11,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
114.64,13,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
813.87,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
59.76,12,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.54,14,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
48.69,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.53,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
28.39,20,6,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18.46,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
607.23,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
15.79,11,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
23.44,12,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
56.43,11,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
55.03,20,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.27,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95.7,13,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
156.56,19,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
35.87,14,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
34.52,17,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.72,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3.38,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21.39,9,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19.62,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
67.36,23,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
45.02,10,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
56.13,14,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22.77,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
44.66,15,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152.04,10,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
43.3,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
67.65,9,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
55.82,21,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38.68,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74.68,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
20.76,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
143.33,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
9.84,21,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172.59,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
75.8,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33.9,10,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
159.36,12,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23.72,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.22,11,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2.76,9,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30.37,21,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34.82,15,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1441.14,20,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
683.83,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10.98,18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262.08,20,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21.52,23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.81,17,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5.49,22,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.8,20,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.51,9,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4711.46,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
445.22,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
23.0,9,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66.4,19,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
27.82,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12.26,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
48.15,23,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
86.68,23,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
114.7,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
72.6,7,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
58.02,14,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
48.96,10,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1364.93,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
