Transaction_Amount,Is_Weekend,Risk_Score,Fraud_Label,Hour,DayOfWeek,Location_London,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel
10.33,1,0.0974,0,10,5,True,False,False,False,False,False,False,False,False,True
153.55,0,0.56,0,21,0,False,False,False,True,False,True,False,False,False,False
91.87,0,0.4328,1,0,1,False,True,False,False,False,False,True,False,False,False
90.12,1,0.4276,1,10,2,False,True,False,False,False,False,False,False,True,False
26.43,0,0.6682,0,12,1,False,False,False,True,False,False,False,False,True,False
45.96,1,0.6757,0,12,2,False,True,False,False,False,False,True,False,False,False
87.93,1,0.9809,1,18,5,False,False,False,True,False,False,False,False,False,True
27.23,0,0.8064,0,12,2,True,False,False,False,False,False,True,False,False,False
134.2,0,0.4238,0,20,4,False,False,False,False,True,True,False,False,False,False
22.75,0,0.0422,0,4,2,False,False,True,False,False,False,False,False,True,False
98.0,0,0.9739,1,22,2,True,False,False,False,False,True,False,False,False,False
13.02,0,0.8835,1,23,6,False,False,False,True,False,False,True,False,False,False
88.62,0,0.2245,0,0,0,False,True,False,False,False,False,False,True,False,False
68.99,0,0.7967,0,1,3,False,False,False,False,True,False,False,False,True,False
18.47,0,0.8154,0,0,0,False,False,False,True,False,False,False,False,True,False
680.52,0,0.5596,0,19,2,False,False,True,False,False,True,False,False,False,False
152.96,0,0.3887,0,8,5,False,False,True,False,False,False,True,False,False,False
100.48,1,0.4878,1,3,5,False,False,True,False,False,True,False,False,False,False
51.33,0,0.8752,1,20,5,False,False,False,True,False,False,False,False,True,False
44.13,1,0.7176,0,3,0,False,True,False,False,False,False,False,False,False,True
7.73,0,0.073,0,8,0,False,False,False,True,False,False,False,False,False,True
209.78,0,0.872,1,0,2,False,False,False,True,False,False,False,False,True,False
54.93,0,0.6507,0,3,0,False,False,False,True,False,False,False,False,True,False
75.62,1,0.4687,0,16,1,False,True,False,False,False,False,False,False,True,False
314.29,0,0.9002,1,20,0,False,False,False,False,True,False,False,False,False,True
151.91,0,0.5365,0,7,5,False,False,False,True,False,False,False,False,False,True
69.34,0,0.8319,0,4,5,False,True,False,False,False,False,True,False,False,False
26.46,1,0.6167,1,21,3,False,False,False,True,False,False,False,False,True,False
64.95,0,0.615,1,19,0,False,False,True,False,False,False,True,False,False,False
108.26,1,0.0621,0,9,0,False,False,False,False,True,True,False,False,False,False
54.24,1,0.7263,1,14,3,False,True,False,False,False,False,False,True,False,False
66.87,0,0.8369,0,4,0,True,False,False,False,False,False,True,False,False,False
32.96,0,0.8357,0,0,1,True,False,False,False,False,False,False,True,False,False
14.36,0,0.5878,0,8,0,False,False,False,True,False,False,False,True,False,False
114.74,0,0.9868,1,8,1,False,False,False,True,False,False,True,False,False,False
33.91,0,0.5366,0,8,5,False,True,False,False,False,True,False,False,False,False
26.87,1,0.293,0,8,6,False,False,False,True,False,False,False,False,False,True
4.09,0,0.7666,0,13,5,False,False,True,False,False,False,True,False,False,False
213.25,0,0.4324,0,7,4,False,False,True,False,False,False,True,False,False,False
186.32,0,0.1375,0,19,5,False,False,False,True,False,False,False,False,True,False
93.18,0,0.9599,1,15,0,False,False,True,False,False,False,False,True,False,False
31.4,0,0.812,0,9,3,False,False,False,True,False,False,False,False,False,True
118.99,0,0.0514,0,17,1,False,False,False,True,False,True,False,False,False,False
11.12,1,0.1111,1,23,1,False,False,False,False,True,False,False,False,True,False
41.15,0,0.2241,0,20,1,False,True,False,False,False,True,False,False,False,False
47.39,0,0.4586,0,7,6,False,False,False,True,False,False,False,False,True,False
34.6,0,0.0041,0,12,2,True,False,False,False,False,False,False,False,False,True
60.49,0,0.6713,0,2,3,True,False,False,False,False,False,False,False,False,True
7.35,0,0.2203,0,20,1,False,True,False,False,False,False,False,False,True,False
189.41,0,0.8983,1,4,1,False,False,True,False,False,False,False,False,True,False
155.25,0,0.0578,0,3,5,False,True,False,False,False,False,True,False,False,False
28.32,0,0.3217,0,23,4,False,True,False,False,False,False,True,False,False,False
252.08,0,0.0719,0,2,2,False,True,False,False,False,True,False,False,False,False
32.91,1,0.7166,0,7,3,False,False,False,True,False,False,False,False,True,False
206.18,0,0.0308,0,6,0,False,False,False,True,False,False,False,False,True,False
80.55,1,0.5861,0,9,5,False,False,False,True,False,False,False,True,False,False
20.57,1,0.4073,0,3,5,False,False,True,False,False,False,False,False,False,True
7.43,0,0.6806,0,18,5,True,False,False,False,False,False,True,False,False,False
236.55,0,0.0797,0,15,6,False,False,True,False,False,True,False,False,False,False
185.79,1,0.0413,1,23,6,False,False,False,True,False,False,False,True,False,False
396.75,0,0.409,0,14,0,False,False,True,False,False,False,False,False,False,True
101.84,1,0.1965,0,4,6,True,False,False,False,False,True,False,False,False,False
238.64,0,0.7231,0,15,5,True,False,False,False,False,False,False,False,False,True
96.04,0,0.8575,1,22,5,False,False,False,False,True,False,False,False,True,False
34.8,1,0.241,0,15,1,False,False,False,False,True,False,False,True,False,False
97.31,0,0.3417,0,4,1,False,True,False,False,False,False,False,False,True,False
78.07,1,0.4333,0,5,5,False,False,True,False,False,True,False,False,False,False
32.25,0,0.1281,1,23,0,False,False,True,False,False,False,False,True,False,False
373.31,0,0.9474,1,19,6,True,False,False,False,False,True,False,False,False,False
6.72,0,0.7344,0,11,6,False,True,False,False,False,False,True,False,False,False
135.59,1,0.3084,0,21,1,True,False,False,False,False,False,False,True,False,False
235.7,0,0.2692,1,2,6,True,False,False,False,False,True,False,False,False,False
97.9,0,0.9897,1,15,4,False,False,False,True,False,False,True,False,False,False
124.47,0,0.0645,0,6,6,False,True,False,False,False,False,False,False,False,True
70.09,0,0.8487,0,4,4,True,False,False,False,False,False,False,True,False,False
4.42,1,0.481,0,19,0,False,False,True,False,False,False,False,False,True,False
83.78,0,0.2259,0,8,4,True,False,False,False,False,True,False,False,False,False
37.19,0,0.2604,0,23,5,False,True,False,False,False,False,False,False,True,False
1.76,0,0.8692,1,9,6,False,False,False,True,False,False,False,True,False,False
57.67,0,0.7692,1,9,3,False,False,False,False,True,False,False,False,False,True
252.96,0,0.9609,1,22,3,False,False,False,False,True,True,False,False,False,False
109.21,0,0.9156,1,23,1,False,False,True,False,False,False,False,False,True,False
280.89,0,0.8431,0,0,4,True,False,False,False,False,False,False,True,False,False
37.93,0,0.6384,0,19,5,True,False,False,False,False,False,False,False,False,True
0.92,1,0.3447,1,6,3,False,False,True,False,False,False,False,True,False,False
0.79,0,0.3929,0,13,3,False,False,True,False,False,False,True,False,False,False
28.27,1,0.4555,0,7,1,False,False,False,False,True,False,False,False,False,True
231.88,0,0.8956,1,13,6,False,False,True,False,False,False,False,False,False,True
114.38,0,0.5834,0,15,2,True,False,False,False,False,False,True,False,False,False
146.71,1,0.6824,0,23,2,True,False,False,False,False,False,False,False,False,True
4.68,0,0.4088,0,14,0,False,False,False,True,False,True,False,False,False,False
127.11,0,0.5528,0,1,1,False,False,False,False,True,False,True,False,False,False
84.14,0,0.9187,1,5,4,False,False,True,False,False,False,False,True,False,False
22.13,0,0.4874,0,0,2,False,True,False,False,False,False,False,False,False,True
89.32,0,0.3331,0,0,2,True,False,False,False,False,False,False,True,False,False
24.64,0,0.151,0,23,2,False,False,False,False,True,False,False,False,True,False
40.38,0,0.3978,0,0,3,False,False,True,False,False,False,False,False,True,False
68.19,0,0.4944,1,1,2,True,False,False,False,False,False,True,False,False,False
277.9,0,0.342,0,19,4,True,False,False,False,False,False,True,False,False,False
143.84,0,0.112,0,23,6,False,True,False,False,False,False,False,True,False,False
15.16,1,0.0969,1,9,0,True,False,False,False,False,False,True,False,False,False
30.81,0,0.8149,1,21,3,False,False,True,False,False,False,False,False,True,False
61.63,0,0.71,0,22,3,False,False,False,True,False,False,False,False,True,False
65.43,1,0.7781,0,21,6,False,False,True,False,False,False,False,False,True,False
164.54,1,0.3405,1,5,6,True,False,False,False,False,False,False,True,False,False
105.22,1,0.6535,0,22,1,True,False,False,False,False,False,True,False,False,False
60.59,0,0.1874,0,14,4,True,False,False,False,False,False,False,False,False,True
253.15,0,0.0479,0,15,1,False,True,False,False,False,True,False,False,False,False
229.54,0,0.0404,0,11,3,False,False,False,False,True,False,True,False,False,False
27.81,0,0.5578,0,20,4,False,False,False,False,True,False,True,False,False,False
71.71,0,0.2355,0,18,4,False,False,False,True,False,False,False,False,True,False
71.52,0,0.8399,0,8,4,False,False,True,False,False,False,True,False,False,False
99.7,0,0.4882,1,4,0,False,False,False,False,True,False,True,False,False,False
128.54,0,0.1351,0,4,1,False,True,False,False,False,False,False,False,False,True
66.14,0,0.9816,1,12,6,False,True,False,False,False,False,False,False,True,False
118.46,0,0.2883,1,14,5,False,False,True,False,False,True,False,False,False,False
48.21,0,0.5496,0,15,3,False,False,True,False,False,False,False,False,False,True
54.81,0,0.1437,1,3,2,False,False,False,True,False,True,False,False,False,False
96.67,1,0.1047,1,17,5,False,False,False,True,False,True,False,False,False,False
30.42,0,0.3442,0,21,0,False,False,False,False,True,False,False,False,False,True
53.6,1,0.5645,0,15,2,True,False,False,False,False,False,False,True,False,False
52.51,0,0.8062,0,10,5,False,False,True,False,False,False,False,False,True,False
55.92,0,0.4708,1,11,5,False,False,True,False,False,True,False,False,False,False
98.52,0,0.0533,0,17,4,False,False,False,False,True,False,True,False,False,False
37.66,0,0.6459,1,3,2,False,False,False,False,True,True,False,False,False,False
7.02,1,0.2589,0,14,1,False,True,False,False,False,False,False,True,False,False
69.65,0,0.5493,0,20,1,True,False,False,False,False,False,False,False,False,True
62.31,1,0.9065,1,6,3,False,True,False,False,False,True,False,False,False,False
258.31,0,0.325,1,9,5,False,True,False,False,False,False,False,True,False,False
86.93,0,0.4009,0,22,4,False,False,False,True,False,True,False,False,False,False
71.85,0,0.706,0,5,1,True,False,False,False,False,False,False,False,False,True
89.09,0,0.5171,0,23,4,True,False,False,False,False,False,False,False,True,False
104.65,0,0.6982,0,3,5,True,False,False,False,False,True,False,False,False,False
25.53,0,0.6709,0,0,2,False,False,False,True,False,True,False,False,False,False
34.36,0,0.5558,0,12,4,False,False,False,True,False,True,False,False,False,False
49.15,1,0.5694,0,8,2,False,False,True,False,False,False,True,False,False,False
96.3,1,0.1858,0,15,2,False,False,False,True,False,False,False,False,True,False
34.22,0,0.9173,1,21,5,True,False,False,False,False,False,True,False,False,False
10.78,0,0.0392,0,2,1,False,False,False,True,False,False,True,False,False,False
48.08,1,0.5245,0,1,6,False,False,False,False,True,False,False,True,False,False
309.29,0,0.4362,0,9,6,False,False,False,False,True,True,False,False,False,False
20.24,0,0.7457,1,1,1,False,True,False,False,False,False,False,True,False,False
91.27,0,0.4598,0,15,3,False,False,True,False,False,False,False,True,False,False
229.8,0,0.8114,0,15,6,False,True,False,False,False,False,False,False,True,False
114.89,0,0.6158,1,16,4,False,False,False,True,False,False,False,False,False,True
321.53,1,0.1463,0,18,3,False,True,False,False,False,False,True,False,False,False
5.5,1,0.3813,0,12,1,False,False,True,False,False,False,False,False,True,False
21.54,0,0.7327,1,1,0,False,False,True,False,False,False,False,False,False,True
0.54,0,0.8981,1,4,2,False,False,False,False,True,False,False,False,False,True
11.87,0,0.6838,0,17,5,True,False,False,False,False,False,False,True,False,False
128.92,0,0.1651,0,19,4,False,False,False,False,True,False,False,False,False,True
2.47,0,0.0509,0,20,0,False,True,False,False,False,False,False,False,False,True
6.53,0,0.6611,0,21,3,True,False,False,False,False,True,False,False,False,False
47.58,0,0.408,0,8,6,False,False,False,True,False,False,True,False,False,False
117.38,0,0.7314,0,16,6,False,False,False,False,True,True,False,False,False,False
5.78,1,0.0666,1,4,2,False,True,False,False,False,False,True,False,False,False
7.37,1,0.2706,0,11,1,True,False,False,False,False,True,False,False,False,False
127.31,1,0.4015,0,8,1,False,True,False,False,False,True,False,False,False,False
84.54,0,0.2691,0,11,3,False,False,False,True,False,False,False,False,False,True
27.69,0,0.9584,1,3,4,False,False,True,False,False,False,True,False,False,False
45.36,1,0.3364,0,17,3,True,False,False,False,False,False,False,False,True,False
26.76,1,0.781,0,4,6,False,False,True,False,False,False,True,False,False,False
27.12,0,0.703,0,18,6,False,False,True,False,False,False,False,False,True,False
228.79,1,0.3335,0,19,2,False,True,False,False,False,False,False,False,True,False
222.29,1,0.8484,0,21,6,False,False,True,False,False,False,False,False,True,False
105.11,0,0.619,0,21,0,False,False,False,True,False,False,False,True,False,False
68.77,0,0.502,0,7,1,False,True,False,False,False,True,False,False,False,False
93.91,0,0.2868,0,14,0,False,False,True,False,False,False,False,True,False,False
134.61,0,0.1257,1,20,5,False,False,False,False,True,True,False,False,False,False
69.98,1,0.3033,0,21,2,False,False,False,True,False,True,False,False,False,False
272.7,1,0.3691,0,9,4,False,True,False,False,False,False,False,False,True,False
189.74,1,0.253,1,21,1,False,False,True,False,False,False,True,False,False,False
23.79,1,0.3947,0,3,3,False,False,False,False,True,False,False,False,False,True
9.38,0,0.383,0,13,3,True,False,False,False,False,False,False,False,True,False
188.65,0,0.0817,0,7,2,False,False,False,True,False,True,False,False,False,False
86.3,0,0.0791,0,4,3,False,True,False,False,False,False,False,False,True,False
50.34,0,0.1611,0,20,3,False,True,False,False,False,False,True,False,False,False
256.84,0,0.2166,0,0,6,False,False,False,False,True,False,False,True,False,False
72.95,1,0.0038,0,0,0,False,False,True,False,False,False,False,False,False,True
113.48,0,0.1675,1,11,3,False,False,False,True,False,False,False,True,False,False
1.44,0,0.2739,0,15,0,False,False,False,False,True,False,False,False,False,True
51.08,0,0.5018,1,8,1,False,False,False,True,False,True,False,False,False,False
48.49,0,0.3922,0,7,1,False,False,True,False,False,False,False,True,False,False
39.24,1,0.8505,1,5,6,False,False,False,False,True,True,False,False,False,False
70.11,0,0.7384,0,13,3,False,False,False,True,False,False,True,False,False,False
256.53,0,0.66,0,7,4,False,True,False,False,False,False,False,False,False,True
112.62,0,0.3127,0,18,2,False,False,False,False,True,False,False,False,True,False
16.95,0,0.3647,0,2,3,False,False,False,True,False,False,False,True,False,False
188.84,0,0.2311,0,3,5,False,True,False,False,False,False,False,False,True,False
49.46,1,0.6734,0,22,5,False,False,True,False,False,False,False,False,True,False
7.25,0,0.3533,0,11,5,False,False,True,False,False,False,True,False,False,False
